,date,low,high,open,close,volume
706,2020-01-30 10:00:00,174.35,175.65,175.3,174.35,671.01922269
707,2020-01-30 11:00:00,173.91,175.12,174.41,174.87,902.28692391
708,2020-01-30 12:00:00,174.7,176.39,174.97,176.05,4057.81671842
709,2020-01-30 13:00:00,175.63,177.0,176.05,176.62,2380.39648138
710,2020-01-30 14:00:00,175.0,177.18,176.74,175.43,4522.34455621
711,2020-01-30 15:00:00,175.31,177.32,175.48,177.32,2720.63211591
712,2020-01-30 16:00:00,174.5,180.1,177.36,177.16,16827.40485053
712,2020-01-30 17:00:00,174.5,180.1,177.16,177.48,16827.40485053
713,2020-01-30 18:00:00,177.48,180.98,177.48,180.91,2549.36090769
714,2020-01-30 19:00:00,180.2,181.99,180.9,181.26,7607.21127207
715,2020-01-30 20:00:00,181.27,185.14,181.27,184.4,11874.95104009
716,2020-01-30 21:00:00,183.19,185.03,184.39,185.03,3808.54635818
717,2020-01-30 22:00:00,183.9,186.63,184.95,186.62,5366.02980659
718,2020-01-30 23:00:00,182.99,186.89,186.54,184.55,6831.89979263
719,2020-01-31 00:00:00,183.48,185.68,184.52,183.82,6004.22179181
720,2020-01-31 01:00:00,183.0,184.73,183.82,183.89,2689.59738905
721,2020-01-31 02:00:00,182.03,183.82,183.81,182.87,6426.37616333
722,2020-01-31 03:00:00,182.8,183.99,182.88,183.07,2170.48861015
723,2020-01-31 04:00:00,181.4,183.38,183.08,182.05,4472.11262348
724,2020-01-31 05:00:00,180.59,182.48,182.02,180.94,3494.32518323
725,2020-01-31 06:00:00,180.52,183.25,180.94,182.65,3421.12937784
726,2020-01-31 07:00:00,181.31,182.84,182.83,181.92,2582.17770163
727,2020-01-31 08:00:00,180.86,182.61,181.92,182.42,1721.09653042
728,2020-01-31 09:00:00,181.51,182.95,182.46,181.79,2068.81891018
729,2020-01-31 10:00:00,179.78,182.32,181.77,181.08,4747.77286176
730,2020-01-31 11:00:00,179.98,181.07,181.06,180.44,2887.60227229
731,2020-01-31 12:00:00,176.18,180.36,180.36,177.47,9177.53908977
732,2020-01-31 13:00:00,175.0,178.43,177.65,177.73,8192.2973727
733,2020-01-31 14:00:00,175.57,178.44,177.78,177.58,11165.33230507
734,2020-01-31 15:00:00,177.34,179.5,177.58,179.49,7928.48094048
735,2020-01-31 16:00:00,177.06,180.51,179.49,178.12,6211.71270131
736,2020-01-31 17:00:00,177.63,178.5,178.17,178.0,2472.48906789
737,2020-01-31 18:00:00,177.99,179.13,178.0,179.1,3147.63430113
738,2020-01-31 19:00:00,178.71,179.57,179.1,179.19,1970.63798426
739,2020-01-31 20:00:00,179.13,180.51,179.19,180.31,5445.96945485
740,2020-01-31 21:00:00,179.98,181.04,180.32,180.66,3646.64127997
741,2020-01-31 22:00:00,180.03,182.24,180.66,181.73,4164.4191399
742,2020-01-31 23:00:00,179.0,181.65,181.59,179.74,2430.90357205
743,2020-02-01 00:00:00,179.0,181.41,179.72,181.06,3535.78728446
744,2020-02-01 01:00:00,180.98,183.64,181.06,183.59,5183.17886017
745,2020-02-01 02:00:00,181.93,184.0,183.57,183.61,9995.08344627
746,2020-02-01 03:00:00,182.41,183.81,183.66,183.16,1525.89171988
747,2020-02-01 04:00:00,181.34,183.49,183.3,181.74,3874.46837662
748,2020-02-01 05:00:00,181.46,182.0,181.74,181.47,3288.21037237
749,2020-02-01 06:00:00,181.46,182.29,181.46,181.92,897.31903829
750,2020-02-01 07:00:00,181.91,183.79,181.91,183.16,2115.4402625
751,2020-02-01 08:00:00,180.0,183.34,183.22,181.08,2430.73756111
752,2020-02-01 09:00:00,180.58,181.55,181.11,181.18,1369.20038832
753,2020-02-01 10:00:00,180.81,181.79,181.2,181.25,713.98922796
754,2020-02-01 11:00:00,179.74,181.24,181.24,180.49,1908.01619683
755,2020-02-01 12:00:00,179.57,180.81,180.69,179.76,1077.77001227
756,2020-02-01 13:00:00,179.75,182.25,179.84,181.81,2824.0227639
757,2020-02-01 14:00:00,180.53,181.81,181.81,181.37,2504.3774366
758,2020-02-01 15:00:00,181.02,182.4,181.43,181.18,4906.98064937
759,2020-02-01 16:00:00,181.1,183.39,181.18,183.03,2901.12429061
760,2020-02-01 17:00:00,182.59,183.73,183.14,182.89,2261.48444413
761,2020-02-01 18:00:00,182.63,183.8,182.76,183.29,1834.06921117
762,2020-02-01 19:00:00,182.11,183.32,183.32,182.47,1892.57265966
763,2020-02-01 20:00:00,182.05,183.39,182.27,183.08,3297.57548175
764,2020-02-01 21:00:00,182.06,183.55,183.08,182.54,1550.57406521
765,2020-02-01 22:00:00,182.42,183.41,182.52,182.95,1675.75077769
766,2020-02-01 23:00:00,182.85,184.2,182.95,183.5,2086.54398941
767,2020-02-02 00:00:00,181.04,183.56,183.49,181.43,2123.28803567
768,2020-02-02 01:00:00,180.83,181.96,181.43,181.79,2133.454365
769,2020-02-02 02:00:00,179.75,181.73,181.73,180.5,3858.25985533
770,2020-02-02 03:00:00,180.0,180.85,180.5,180.42,1664.50522022
771,2020-02-02 04:00:00,178.98,181.8,180.42,181.67,4524.55405841
772,2020-02-02 05:00:00,181.11,181.98,181.66,181.59,1331.41496209
773,2020-02-02 06:00:00,181.27,187.06,181.67,185.79,5945.97930314
774,2020-02-02 07:00:00,185.84,187.91,185.89,187.07,5089.94912256
775,2020-02-02 08:00:00,186.21,187.54,187.07,186.96,3167.4029081
776,2020-02-02 09:00:00,186.67,188.75,187.05,188.7,2417.93901935
777,2020-02-02 10:00:00,188.69,191.75,188.69,190.58,8862.72795145
778,2020-02-02 11:00:00,189.83,191.85,190.57,191.65,2043.88613194
779,2020-02-02 12:00:00,190.35,193.41,191.66,191.05,6872.4584326
780,2020-02-02 13:00:00,190.15,191.47,191.04,190.86,2601.86415986
781,2020-02-02 14:00:00,188.77,192.0,190.86,191.42,7731.25837466
782,2020-02-02 15:00:00,190.93,193.52,191.35,192.79,4252.7208967
