,time,low,high,open,close
163,2021-11-07 19:00:00+00:00,2.0083,2.0464,2.0118,2.0176
164,2021-11-07 20:00:00+00:00,1.9816,2.0434,2.0176,2.0087
165,2021-11-07 21:00:00+00:00,2.0029,2.0375,2.0087,2.0124
166,2021-11-07 22:00:00+00:00,2.0033,2.0337,2.0124,2.0337
167,2021-11-07 23:00:00+00:00,2.0154,2.0229,2.0337,2.0186
168,2021-11-08 00:00:00+00:00,2.0142,2.0207,2.0186,2.0207
169,2021-11-08 01:00:00+00:00,2.0119,2.0731,2.0207,2.0456
170,2021-11-08 02:00:00+00:00,2.0468,2.0538,2.0456,2.0477
171,2021-11-08 03:00:00+00:00,2.0243,2.0707,2.0477,2.0446
172,2021-11-08 04:00:00+00:00,2.0387,2.0655,2.0446,2.0426
173,2021-11-08 05:00:00+00:00,2.0219,2.052,2.0426,2.0412
174,2021-11-08 06:00:00+00:00,2.0185,2.07,2.0412,2.0458
175,2021-11-08 07:00:00+00:00,2.035,2.0729,2.0458,2.0549
176,2021-11-08 08:00:00+00:00,2.0387,2.081,2.0549,2.0397
177,2021-11-08 09:00:00+00:00,2.0047,2.0413,2.0397,2.0308
178,2021-11-08 10:00:00+00:00,2.0263,2.0462,2.0308,2.0327
179,2021-11-08 11:00:00+00:00,2.0033,2.0418,2.0327,2.0355
180,2021-11-08 12:00:00+00:00,2.0094,2.0665,2.0355,2.0383
181,2021-11-08 13:00:00+00:00,2.035,2.0477,2.0383,2.035
182,2021-11-08 14:00:00+00:00,2.0033,2.044,2.035,2.0033
183,2021-11-08 15:00:00+00:00,2.0033,2.0327,2.0033,2.0308
184,2021-11-08 16:00:00+00:00,2.0293,2.0438,2.0308,2.0438
185,2021-11-08 17:00:00+00:00,2.0378,2.054,2.0438,2.0519
186,2021-11-08 18:00:00+00:00,2.0493,2.1007,2.0519,2.0958
187,2021-11-08 19:00:00+00:00,2.0932,2.129,2.0958,2.1109
188,2021-11-08 20:00:00+00:00,2.0788,2.1302,2.1109,2.1233
189,2021-11-08 21:00:00+00:00,2.0836,2.1288,2.1233,2.0999
190,2021-11-08 22:00:00+00:00,2.1027,2.1298,2.0999,2.1086
191,2021-11-08 23:00:00+00:00,2.1057,2.1375,2.1086,2.1118
192,2021-11-09 00:00:00+00:00,2.095,2.1287,2.1118,2.1258
193,2021-11-09 01:00:00+00:00,2.0928,2.1841,2.1258,2.1841
194,2021-11-09 02:00:00+00:00,2.0933,2.1528,2.1841,2.1135
195,2021-11-09 03:00:00+00:00,2.1144,2.1455,2.1135,2.1455
196,2021-11-09 04:00:00+00:00,2.1355,2.1719,2.1455,2.1547
197,2021-11-09 05:00:00+00:00,2.1232,2.1956,2.1547,2.1742
198,2021-11-09 06:00:00+00:00,2.1537,2.214,2.1742,2.214
199,2021-11-09 07:00:00+00:00,2.1447,2.1916,2.214,2.1547
200,2021-11-09 08:00:00+00:00,2.1859,2.2442,2.1547,2.2434
201,2021-11-09 09:00:00+00:00,2.2431,2.2967,2.2434,2.2901
202,2021-11-09 10:00:00+00:00,2.2531,2.2785,2.2901,2.2598
203,2021-11-09 11:00:00+00:00,2.2372,2.2936,2.2598,2.2704
204,2021-11-09 12:00:00+00:00,2.2711,2.3379,2.2704,2.3148
205,2021-11-09 13:00:00+00:00,2.2504,2.3321,2.3148,2.2781
206,2021-11-09 14:00:00+00:00,2.2845,2.3425,2.2781,2.3425
207,2021-11-09 15:00:00+00:00,2.3108,2.3711,2.3425,2.3484
208,2021-11-09 16:00:00+00:00,2.2754,2.3201,2.3484,2.2754
209,2021-11-09 17:00:00+00:00,2.2443,2.2967,2.2754,2.2619
210,2021-11-09 18:00:00+00:00,2.2115,2.2927,2.2619,2.2865
211,2021-11-09 19:00:00+00:00,2.2572,2.3354,2.2865,2.2848
212,2021-11-09 20:00:00+00:00,2.2442,2.3462,2.2848,2.3167
213,2021-11-09 21:00:00+00:00,2.2799,2.3417,2.3167,2.3417
214,2021-11-09 22:00:00+00:00,2.2796,2.3074,2.3417,2.2891
215,2021-11-09 23:00:00+00:00,2.2711,2.3367,2.2891,2.303
216,2021-11-10 00:00:00+00:00,2.2683,2.3034,2.303,2.2683
217,2021-11-10 01:00:00+00:00,2.2422,2.3439,2.2683,2.277
218,2021-11-10 02:00:00+00:00,2.2366,2.2996,2.277,2.237
219,2021-11-10 03:00:00+00:00,2.2069,2.2465,2.237,2.2069
220,2021-11-10 04:00:00+00:00,2.1759,2.244,2.2069,2.1759
221,2021-11-10 05:00:00+00:00,2.1993,2.235,2.1759,2.235
222,2021-11-10 06:00:00+00:00,2.2134,2.2373,2.235,2.2373
223,2021-11-10 07:00:00+00:00,2.2109,2.2443,2.2373,2.2337
224,2021-11-10 08:00:00+00:00,2.2062,2.2736,2.2337,2.2237
225,2021-11-10 09:00:00+00:00,2.1973,2.2575,2.2237,2.2049
226,2021-11-10 10:00:00+00:00,2.2253,2.2585,2.2049,2.2325
227,2021-11-10 11:00:00+00:00,2.2069,2.2673,2.2325,2.2332
228,2021-11-10 12:00:00+00:00,2.234,2.2715,2.2332,2.2356
229,2021-11-10 13:00:00+00:00,2.1993,2.231,2.2356,2.2095
230,2021-11-10 14:00:00+00:00,2.1845,2.2676,2.2095,2.2676
231,2021-11-10 15:00:00+00:00,2.2508,2.2868,2.2676,2.2508
232,2021-11-10 16:00:00+00:00,2.2596,2.2684,2.2508,2.2605
233,2021-11-10 17:00:00+00:00,2.2595,2.2937,2.2605,2.2666
234,2021-11-10 18:00:00+00:00,2.2356,2.2923,2.2666,2.2534
235,2021-11-10 19:00:00+00:00,2.2219,2.2754,2.2534,2.2219
236,2021-11-10 20:00:00+00:00,2.2005,2.2614,2.2219,2.2005
237,2021-11-10 21:00:00+00:00,2.0979,2.2018,2.2005,2.0979
238,2021-11-10 22:00:00+00:00,2.0033,2.1243,2.0979,2.0585
239,2021-11-10 23:00:00+00:00,2.0641,2.1011,2.0585,2.0947
240,2021-11-11 00:00:00+00:00,2.0753,2.1253,2.0947,2.0753
241,2021-11-11 01:00:00+00:00,2.0676,2.1126,2.0753,2.1126
242,2021-11-11 02:00:00+00:00,2.055,2.1108,2.1126,2.055
243,2021-11-11 03:00:00+00:00,2.0616,2.0803,2.055,2.0648
244,2021-11-11 04:00:00+00:00,2.0775,2.1077,2.0648,2.0775
245,2021-11-11 05:00:00+00:00,2.0613,2.0987,2.0775,2.0881
246,2021-11-11 06:00:00+00:00,2.099,2.1294,2.0881,2.1006
247,2021-11-11 07:00:00+00:00,2.0798,2.1344,2.1006,2.1344
248,2021-11-11 08:00:00+00:00,2.0917,2.1606,2.1344,2.1425
249,2021-11-11 09:00:00+00:00,2.0962,2.1317,2.1425,2.1266
250,2021-11-11 10:00:00+00:00,2.1001,2.1501,2.1266,2.1434
251,2021-11-11 11:00:00+00:00,2.1216,2.1701,2.1434,2.1257
252,2021-11-11 12:00:00+00:00,2.1156,2.1474,2.1257,2.1244
253,2021-11-11 13:00:00+00:00,2.0931,2.1319,2.1244,2.0998
254,2021-11-11 14:00:00+00:00,2.0641,2.1237,2.0998,2.0983
255,2021-11-11 15:00:00+00:00,2.0838,2.136,2.0983,2.1033
256,2021-11-11 16:00:00+00:00,2.0493,2.0926,2.1033,2.0493
257,2021-11-11 17:00:00+00:00,2.0511,2.1265,2.0493,2.1006
258,2021-11-11 18:00:00+00:00,2.0896,2.1306,2.1006,2.1213
259,2021-11-11 19:00:00+00:00,2.059,2.095,2.1213,2.0865
260,2021-11-11 20:00:00+00:00,2.0833,2.0904,2.0865,2.0833
261,2021-11-11 21:00:00+00:00,2.0812,2.1156,2.0833,2.0812
262,2021-11-11 22:00:00+00:00,2.0816,2.0975,2.0812,2.0972
263,2021-11-11 23:00:00+00:00,2.0688,2.1169,2.0972,2.1068
264,2021-11-12 00:00:00+00:00,2.0798,2.1317,2.1068,2.0803
265,2021-11-12 01:00:00+00:00,2.0809,2.0855,2.0803,2.084
266,2021-11-12 02:00:00+00:00,2.0535,2.1081,2.084,2.0833
267,2021-11-12 03:00:00+00:00,2.0822,2.1206,2.0833,2.0915
268,2021-11-12 04:00:00+00:00,2.0653,2.0909,2.0915,2.0816
269,2021-11-12 05:00:00+00:00,2.0746,2.0946,2.0816,2.0876
270,2021-11-12 06:00:00+00:00,2.0717,2.0818,2.0876,2.0717
271,2021-11-12 07:00:00+00:00,2.0608,2.0776,2.0717,2.0608
272,2021-11-12 08:00:00+00:00,2.0387,2.0583,2.0608,2.0548
273,2021-11-12 09:00:00+00:00,2.0391,2.0849,2.0548,2.0391
274,2021-11-12 10:00:00+00:00,2.0215,2.0959,2.0391,2.0215
275,2021-11-12 11:00:00+00:00,2.0184,2.0492,2.0215,2.0188
276,2021-11-12 12:00:00+00:00,2.0145,2.025,2.0188,2.0177
277,2021-11-12 13:00:00+00:00,2.0033,2.0337,2.0177,2.0205
278,2021-11-12 14:00:00+00:00,2.0086,2.0318,2.0205,2.0309
279,2021-11-12 15:00:00+00:00,2.0285,2.0609,2.0309,2.0285
280,2021-11-12 16:00:00+00:00,2.0033,2.026,2.0285,2.0186
281,2021-11-12 17:00:00+00:00,2.0033,2.0504,2.0186,2.0189
282,2021-11-12 18:00:00+00:00,2.0216,2.0556,2.0189,2.0345
283,2021-11-12 19:00:00+00:00,2.0367,2.08,2.0345,2.08
284,2021-11-12 20:00:00+00:00,2.0376,2.0422,2.08,2.0422
285,2021-11-12 21:00:00+00:00,2.0508,2.0769,2.0422,2.0595
286,2021-11-12 22:00:00+00:00,2.042,2.0979,2.0595,2.042
287,2021-11-12 23:00:00+00:00,2.0352,2.0667,2.042,2.0467
288,2021-11-13 00:00:00+00:00,2.0208,2.0527,2.0467,2.0436
289,2021-11-13 01:00:00+00:00,2.0479,2.074,2.0436,2.0675
290,2021-11-13 02:00:00+00:00,2.0525,2.0543,2.0675,2.0525
291,2021-11-13 03:00:00+00:00,2.0085,2.0633,2.0525,2.0343
292,2021-11-13 04:00:00+00:00,2.0033,2.0472,2.0343,2.0033
293,2021-11-13 05:00:00+00:00,2.0399,2.0709,2.0033,2.0479
294,2021-11-13 06:00:00+00:00,2.0156,2.0523,2.0479,2.0468
295,2021-11-13 07:00:00+00:00,2.0465,2.0798,2.0468,2.0648
296,2021-11-13 08:00:00+00:00,2.0633,2.0773,2.0648,2.0773
297,2021-11-13 09:00:00+00:00,2.042,2.0716,2.0773,2.0603
298,2021-11-13 10:00:00+00:00,2.021,2.0588,2.0603,2.035
299,2021-11-13 11:00:00+00:00,2.0033,2.0739,2.035,2.0509
300,2021-11-13 12:00:00+00:00,2.0033,2.0756,2.0509,2.0362
301,2021-11-13 13:00:00+00:00,2.0033,2.0528,2.0362,2.0528
302,2021-11-13 14:00:00+00:00,2.0033,2.0329,2.0528,2.03
303,2021-11-13 15:00:00+00:00,2.0361,2.087,2.03,2.0625
304,2021-11-13 16:00:00+00:00,2.0608,2.0942,2.0625,2.0608
305,2021-11-13 17:00:00+00:00,2.0471,2.0931,2.0608,2.0657
306,2021-11-13 18:00:00+00:00,2.0625,2.091,2.0657,2.0625
307,2021-11-13 19:00:00+00:00,2.0625,2.0791,2.0625,2.0625
308,2021-11-13 20:00:00+00:00,2.0625,2.0725,2.0625,2.0625
309,2021-11-13 21:00:00+00:00,2.0625,2.0731,2.0625,2.0625
310,2021-11-13 22:00:00+00:00,2.0625,2.0759,2.0625,2.0625
311,2021-11-13 23:00:00+00:00,2.0625,2.0769,2.0625,2.0625
312,2021-11-14 00:00:00+00:00,2.0625,2.0772,2.0625,2.0625
313,2021-11-14 01:00:00+00:00,2.0625,2.0676,2.0625,2.0625
314,2021-11-14 02:00:00+00:00,2.0625,2.0779,2.0625,2.0625
315,2021-11-14 03:00:00+00:00,2.0625,2.086,2.0625,2.0625
316,2021-11-14 04:00:00+00:00,2.0625,2.0897,2.0625,2.0676
317,2021-11-14 05:00:00+00:00,2.0625,2.0689,2.0676,2.0625
318,2021-11-14 06:00:00+00:00,2.0625,2.0707,2.0625,2.0625
319,2021-11-14 07:00:00+00:00,2.0625,2.069,2.0625,2.0625
320,2021-11-14 08:00:00+00:00,2.0625,2.0689,2.0625,2.0625
321,2021-11-14 09:00:00+00:00,2.0625,2.0639,2.0625,2.0625
322,2021-11-14 10:00:00+00:00,2.0625,2.0625,2.0625,2.0625
323,2021-11-14 11:00:00+00:00,2.0625,2.0686,2.0625,2.0625
324,2021-11-14 12:00:00+00:00,2.0625,2.0716,2.0625,2.0625
325,2021-11-14 13:00:00+00:00,2.0625,2.076,2.0625,2.0625
326,2021-11-14 14:00:00+00:00,2.0625,2.0724,2.0625,2.0625
327,2021-11-14 15:00:00+00:00,2.0625,2.0699,2.0625,2.0625
328,2021-11-14 16:00:00+00:00,2.0625,2.0625,2.0625,2.0625
329,2021-11-14 17:00:00+00:00,2.0625,2.0625,2.0625,2.0625
330,2021-11-14 18:00:00+00:00,2.0033,2.0625,2.0625,2.0254
331,2021-11-14 19:00:00+00:00,2.004,2.0555,2.0254,2.0237
332,2021-11-14 20:00:00+00:00,1.9927,2.0526,2.0237,2.0276
333,2021-11-14 21:00:00+00:00,2.0267,2.0527,2.0276,2.0527
334,2021-11-14 22:00:00+00:00,2.0132,2.0616,2.0527,2.041
335,2021-11-14 23:00:00+00:00,2.0127,2.0417,2.041,2.0127
336,2021-11-15 00:00:00+00:00,2.0025,2.0436,2.0127,2.0145
337,2021-11-15 01:00:00+00:00,2.0565,2.0645,2.0145,2.0605
338,2021-11-15 02:00:00+00:00,2.0338,2.0619,2.0605,2.0568
339,2021-11-15 03:00:00+00:00,2.0215,2.0575,2.0568,2.053
340,2021-11-15 04:00:00+00:00,2.0417,2.0758,2.053,2.0758
341,2021-11-15 05:00:00+00:00,2.0319,2.0803,2.0758,2.0496
342,2021-11-15 06:00:00+00:00,2.0262,2.0852,2.0496,2.0587
343,2021-11-15 07:00:00+00:00,2.0265,2.0561,2.0587,2.0561
344,2021-11-15 08:00:00+00:00,2.0322,2.0861,2.0561,2.058
345,2021-11-15 09:00:00+00:00,2.0465,2.0579,2.058,2.0579
346,2021-11-15 10:00:00+00:00,2.0586,2.091,2.0579,2.0627
347,2021-11-15 11:00:00+00:00,2.0686,2.0903,2.0627,2.0833
348,2021-11-15 12:00:00+00:00,2.0556,2.0877,2.0833,2.0788
349,2021-11-15 13:00:00+00:00,2.0609,2.0849,2.0788,2.0618
350,2021-11-15 14:00:00+00:00,2.0306,2.0706,2.0618,2.0306
351,2021-11-15 15:00:00+00:00,2.0459,2.0803,2.0306,2.0485
352,2021-11-15 16:00:00+00:00,2.0106,2.0708,2.0485,2.0646
353,2021-11-15 17:00:00+00:00,2.0048,2.0599,2.0646,2.0554
354,2021-11-15 18:00:00+00:00,2.0307,2.0618,2.0554,2.0359
355,2021-11-15 19:00:00+00:00,2.0155,2.0348,2.0359,2.0155
356,2021-11-15 20:00:00+00:00,2.0037,2.0597,2.0155,2.0037
357,2021-11-15 21:00:00+00:00,2.0219,2.0307,2.0037,2.0268
358,2021-11-15 22:00:00+00:00,2.0229,2.0558,2.0268,2.0288
359,2021-11-15 23:00:00+00:00,2.0218,2.0279,2.0288,2.0279
