,time,low,high,open,close
43,2021-03-04 23:00:00+00:00,1.25688,1.25688,1.25688,1.25688
44,2021-03-05 00:00:00+00:00,1.25688,1.25688,1.25688,1.25688
45,2021-03-05 01:00:00+00:00,1.22481,1.22481,1.25688,1.22481
46,2021-03-05 02:00:00+00:00,1.22481,1.22481,1.22481,1.22481
47,2021-03-05 03:00:00+00:00,1.22481,1.22481,1.22481,1.22481
48,2021-03-05 04:00:00+00:00,1.22481,1.22481,1.22481,1.22481
49,2021-03-05 05:00:00+00:00,1.06212,1.06871,1.22481,1.06212
50,2021-03-05 06:00:00+00:00,1.05193,1.08428,1.06212,1.08428
51,2021-03-05 07:00:00+00:00,1.07451,1.103,1.08428,1.103
52,2021-03-05 08:00:00+00:00,1.12508,1.14601,1.103,1.12508
53,2021-03-05 09:00:00+00:00,1.09362,1.0999,1.12508,1.09535
54,2021-03-05 10:00:00+00:00,1.11676,1.1262,1.09535,1.11984
55,2021-03-05 11:00:00+00:00,1.12087,1.13661,1.11984,1.12472
56,2021-03-05 12:00:00+00:00,1.12394,1.13069,1.12472,1.12411
57,2021-03-05 13:00:00+00:00,1.1137,1.12823,1.12411,1.12159
58,2021-03-05 14:00:00+00:00,1.13023,1.1687,1.12159,1.1687
59,2021-03-05 15:00:00+00:00,1.15132,1.18905,1.1687,1.15908
60,2021-03-05 16:00:00+00:00,1.15447,1.16513,1.15908,1.1619
61,2021-03-05 17:00:00+00:00,1.12311,1.16541,1.1619,1.13828
62,2021-03-05 18:00:00+00:00,1.13473,1.15628,1.13828,1.15628
63,2021-03-05 19:00:00+00:00,1.16205,1.16562,1.15628,1.16562
64,2021-03-05 20:00:00+00:00,1.15778,1.16023,1.16562,1.15778
65,2021-03-05 21:00:00+00:00,1.16893,1.17277,1.15778,1.1726
66,2021-03-05 22:00:00+00:00,1.17427,1.18668,1.1726,1.18668
67,2021-03-05 23:00:00+00:00,1.17654,1.19204,1.18668,1.18221
68,2021-03-06 00:00:00+00:00,1.16088,1.16936,1.18221,1.16875
69,2021-03-06 01:00:00+00:00,1.1652,1.17549,1.16875,1.17087
70,2021-03-06 02:00:00+00:00,1.16012,1.16406,1.17087,1.16012
71,2021-03-06 03:00:00+00:00,1.1402,1.14898,1.16012,1.14663
72,2021-03-06 04:00:00+00:00,1.14164,1.16649,1.14663,1.14181
73,2021-03-06 05:00:00+00:00,1.12843,1.13807,1.14181,1.13519
74,2021-03-06 06:00:00+00:00,1.12525,1.14552,1.13519,1.13994
75,2021-03-06 07:00:00+00:00,1.13994,1.13994,1.13994,1.13994
76,2021-03-06 08:00:00+00:00,1.13182,1.14712,1.13994,1.14346
77,2021-03-06 09:00:00+00:00,1.13677,1.1439,1.14346,1.13677
78,2021-03-06 10:00:00+00:00,1.12412,1.13024,1.13677,1.12717
79,2021-03-06 11:00:00+00:00,1.11763,1.13,1.12717,1.12077
80,2021-03-06 12:00:00+00:00,1.11772,1.12753,1.12077,1.12121
81,2021-03-06 13:00:00+00:00,1.10251,1.12044,1.12121,1.10251
82,2021-03-06 14:00:00+00:00,1.08723,1.10886,1.10251,1.10702
83,2021-03-06 15:00:00+00:00,1.10099,1.10958,1.10702,1.10729
84,2021-03-06 16:00:00+00:00,1.10631,1.111,1.10729,1.10873
85,2021-03-06 17:00:00+00:00,1.10412,1.11451,1.10873,1.10412
86,2021-03-06 18:00:00+00:00,1.1077,1.11094,1.10412,1.11094
87,2021-03-06 19:00:00+00:00,1.10388,1.1124,1.11094,1.10388
88,2021-03-06 20:00:00+00:00,1.09863,1.1065,1.10388,1.1065
89,2021-03-06 21:00:00+00:00,1.10144,1.10422,1.1065,1.10422
90,2021-03-06 22:00:00+00:00,1.10354,1.1134,1.10422,1.11107
91,2021-03-06 23:00:00+00:00,1.11411,1.13696,1.11107,1.13696
92,2021-03-07 00:00:00+00:00,1.12753,1.13528,1.13696,1.12753
93,2021-03-07 01:00:00+00:00,1.12322,1.12909,1.12753,1.12322
94,2021-03-07 02:00:00+00:00,1.12,1.12883,1.12322,1.12
95,2021-03-07 03:00:00+00:00,1.11999,1.13785,1.12,1.13785
96,2021-03-07 04:00:00+00:00,1.12909,1.13807,1.13785,1.12909
97,2021-03-07 05:00:00+00:00,1.12408,1.13075,1.12909,1.12408
98,2021-03-07 06:00:00+00:00,1.12018,1.12355,1.12408,1.12065
99,2021-03-07 07:00:00+00:00,1.11326,1.12021,1.12065,1.11757
100,2021-03-07 08:00:00+00:00,1.11803,1.12711,1.11757,1.12711
101,2021-03-07 09:00:00+00:00,1.12731,1.13243,1.12711,1.12755
102,2021-03-07 10:00:00+00:00,1.12472,1.13238,1.12755,1.13093
103,2021-03-07 11:00:00+00:00,1.13657,1.13916,1.13093,1.13916
104,2021-03-07 12:00:00+00:00,1.13685,1.13992,1.13916,1.13752
105,2021-03-07 13:00:00+00:00,1.13167,1.14322,1.13752,1.13167
106,2021-03-07 14:00:00+00:00,1.12621,1.13105,1.13167,1.1295
107,2021-03-07 15:00:00+00:00,1.11751,1.12966,1.1295,1.12375
108,2021-03-07 16:00:00+00:00,1.12537,1.13101,1.12375,1.12655
109,2021-03-07 17:00:00+00:00,1.12757,1.14049,1.12655,1.13129
110,2021-03-07 18:00:00+00:00,1.13375,1.1439,1.13129,1.13626
111,2021-03-07 19:00:00+00:00,1.11854,1.13626,1.13626,1.12311
112,2021-03-07 20:00:00+00:00,1.11638,1.12165,1.12311,1.12165
113,2021-03-07 21:00:00+00:00,1.1082,1.11786,1.12165,1.11254
114,2021-03-07 22:00:00+00:00,1.11565,1.12583,1.11254,1.12355
115,2021-03-07 23:00:00+00:00,1.12213,1.13968,1.12355,1.12786
116,2021-03-08 00:00:00+00:00,1.11894,1.14064,1.12786,1.12933
117,2021-03-08 01:00:00+00:00,1.13023,1.1439,1.12933,1.1439
118,2021-03-08 02:00:00+00:00,1.15508,1.15525,1.1439,1.15525
119,2021-03-08 03:00:00+00:00,1.14256,1.25688,1.15525,1.1433
120,2021-03-08 04:00:00+00:00,1.13016,1.14168,1.1433,1.1373
121,2021-03-08 05:00:00+00:00,1.1303,1.14415,1.1373,1.14215
122,2021-03-08 06:00:00+00:00,1.14215,1.14215,1.14215,1.14215
123,2021-03-08 07:00:00+00:00,1.14215,1.14215,1.14215,1.14215
124,2021-03-08 08:00:00+00:00,1.11065,1.11065,1.14215,1.11065
125,2021-03-08 09:00:00+00:00,1.11065,1.11065,1.11065,1.11065
126,2021-03-08 10:00:00+00:00,1.11065,1.11065,1.11065,1.11065
127,2021-03-08 11:00:00+00:00,1.11065,1.11065,1.11065,1.11065
128,2021-03-08 12:00:00+00:00,1.11065,1.11065,1.11065,1.11065
129,2021-03-08 13:00:00+00:00,1.11842,1.11842,1.11065,1.11842
130,2021-03-08 14:00:00+00:00,1.11842,1.11842,1.11842,1.11842
131,2021-03-08 15:00:00+00:00,1.08781,1.15239,1.11842,1.15239
132,2021-03-08 16:00:00+00:00,1.15239,1.15239,1.15239,1.15239
133,2021-03-08 17:00:00+00:00,1.15239,1.15239,1.15239,1.15239
134,2021-03-08 18:00:00+00:00,1.08781,1.15239,1.15239,1.08781
135,2021-03-08 19:00:00+00:00,1.08781,1.08781,1.08781,1.08781
136,2021-03-08 20:00:00+00:00,1.08781,1.08781,1.08781,1.08781
137,2021-03-08 21:00:00+00:00,1.08781,1.08781,1.08781,1.08781
138,2021-03-08 22:00:00+00:00,1.08781,1.08781,1.08781,1.08781
139,2021-03-08 23:00:00+00:00,1.0878,1.08781,1.08781,1.0878
140,2021-03-09 00:00:00+00:00,1.0878,1.0878,1.0878,1.0878
141,2021-03-09 01:00:00+00:00,1.11945,1.15239,1.0878,1.11945
142,2021-03-09 02:00:00+00:00,1.15239,1.15239,1.11945,1.15239
143,2021-03-09 03:00:00+00:00,1.15239,1.15239,1.15239,1.15239
144,2021-03-09 04:00:00+00:00,1.13987,1.14355,1.15239,1.14004
145,2021-03-09 05:00:00+00:00,1.13017,1.14306,1.14004,1.13725
146,2021-03-09 06:00:00+00:00,1.13082,1.14496,1.13725,1.14009
147,2021-03-09 07:00:00+00:00,1.12025,1.13752,1.14009,1.12955
148,2021-03-09 08:00:00+00:00,1.12027,1.12901,1.12955,1.12734
149,2021-03-09 09:00:00+00:00,1.12739,1.14469,1.12734,1.13746
150,2021-03-09 10:00:00+00:00,1.13466,1.14976,1.13746,1.14682
151,2021-03-09 11:00:00+00:00,1.15239,1.15239,1.14682,1.15239
152,2021-03-09 12:00:00+00:00,1.17166,1.19615,1.15239,1.18615
153,2021-03-09 13:00:00+00:00,1.16833,1.194,1.18615,1.17049
154,2021-03-09 14:00:00+00:00,1.16931,1.18437,1.17049,1.18419
155,2021-03-09 15:00:00+00:00,1.16913,1.18366,1.18419,1.16913
156,2021-03-09 16:00:00+00:00,1.16818,1.18458,1.16913,1.17023
157,2021-03-09 17:00:00+00:00,1.164,1.171,1.17023,1.1696
158,2021-03-09 18:00:00+00:00,1.16159,1.17363,1.1696,1.17363
159,2021-03-09 19:00:00+00:00,1.16036,1.17113,1.17363,1.16914
160,2021-03-09 20:00:00+00:00,1.16813,1.18637,1.16914,1.17832
161,2021-03-09 21:00:00+00:00,1.17819,1.17954,1.17832,1.17819
162,2021-03-09 22:00:00+00:00,1.17124,1.1772,1.17819,1.17518
163,2021-03-09 23:00:00+00:00,1.1798,1.20892,1.17518,1.20641
164,2021-03-10 00:00:00+00:00,1.1796,1.19987,1.20641,1.19607
165,2021-03-10 01:00:00+00:00,1.19098,1.20388,1.19607,1.19681
166,2021-03-10 02:00:00+00:00,1.18243,1.2003,1.19681,1.18243
167,2021-03-10 03:00:00+00:00,1.13769,1.16063,1.18243,1.15746
168,2021-03-10 04:00:00+00:00,1.14561,1.1612,1.15746,1.14561
169,2021-03-10 05:00:00+00:00,1.13505,1.15259,1.14561,1.15208
170,2021-03-10 06:00:00+00:00,1.15106,1.15347,1.15208,1.15322
171,2021-03-10 07:00:00+00:00,1.15009,1.16394,1.15322,1.1607
172,2021-03-10 08:00:00+00:00,1.15829,1.16162,1.1607,1.16142
173,2021-03-10 09:00:00+00:00,1.16582,1.17362,1.16142,1.17297
174,2021-03-10 10:00:00+00:00,1.18048,1.18149,1.17297,1.18149
175,2021-03-10 11:00:00+00:00,1.16471,1.17741,1.18149,1.17298
176,2021-03-10 12:00:00+00:00,1.16222,1.1656,1.17298,1.16321
177,2021-03-10 13:00:00+00:00,1.16233,1.17115,1.16321,1.17097
178,2021-03-10 14:00:00+00:00,1.16548,1.17402,1.17097,1.16993
179,2021-03-10 15:00:00+00:00,1.16616,1.17127,1.16993,1.16616
180,2021-03-10 16:00:00+00:00,1.16067,1.17478,1.16616,1.16292
181,2021-03-10 17:00:00+00:00,1.16163,1.17271,1.16292,1.16502
182,2021-03-10 18:00:00+00:00,1.16158,1.17537,1.16502,1.17337
183,2021-03-10 19:00:00+00:00,1.16301,1.17715,1.17337,1.16677
184,2021-03-10 20:00:00+00:00,1.16422,1.17682,1.16677,1.16422
185,2021-03-10 21:00:00+00:00,1.14048,1.1667,1.16422,1.14048
186,2021-03-10 22:00:00+00:00,1.10538,1.14989,1.14048,1.14734
187,2021-03-10 23:00:00+00:00,1.14895,1.15413,1.14734,1.15286
188,2021-03-11 00:00:00+00:00,1.13561,1.14887,1.15286,1.13561
189,2021-03-11 01:00:00+00:00,1.12533,1.13759,1.13561,1.12533
190,2021-03-11 02:00:00+00:00,1.11897,1.12962,1.12533,1.12945
191,2021-03-11 03:00:00+00:00,1.12378,1.14566,1.12945,1.13195
192,2021-03-11 04:00:00+00:00,1.12641,1.13621,1.13195,1.12821
193,2021-03-11 05:00:00+00:00,1.12542,1.12867,1.12821,1.12542
194,2021-03-11 06:00:00+00:00,1.12229,1.12681,1.12542,1.12304
195,2021-03-11 07:00:00+00:00,1.12035,1.13316,1.12304,1.13316
196,2021-03-11 08:00:00+00:00,1.12217,1.13763,1.13316,1.12217
197,2021-03-11 09:00:00+00:00,1.11322,1.1198,1.12217,1.11574
198,2021-03-11 10:00:00+00:00,1.11675,1.12206,1.11574,1.1189
199,2021-03-11 11:00:00+00:00,1.11258,1.12354,1.1189,1.12354
200,2021-03-11 12:00:00+00:00,1.12265,1.12916,1.12354,1.12265
201,2021-03-11 13:00:00+00:00,1.12297,1.12705,1.12265,1.12705
202,2021-03-11 14:00:00+00:00,1.12688,1.13581,1.12705,1.13581
203,2021-03-11 15:00:00+00:00,1.13096,1.13715,1.13581,1.13096
204,2021-03-11 16:00:00+00:00,1.1156,1.12631,1.13096,1.11667
205,2021-03-11 17:00:00+00:00,1.08267,1.12423,1.11667,1.12118
206,2021-03-11 18:00:00+00:00,1.11485,1.14323,1.12118,1.12071
207,2021-03-11 19:00:00+00:00,1.12163,1.12969,1.12071,1.12263
208,2021-03-11 20:00:00+00:00,1.11212,1.11791,1.12263,1.11212
209,2021-03-11 21:00:00+00:00,1.1133,1.11956,1.11212,1.11798
210,2021-03-11 22:00:00+00:00,1.11277,1.11603,1.11798,1.11294
211,2021-03-11 23:00:00+00:00,1.1084,1.11528,1.11294,1.11314
212,2021-03-12 00:00:00+00:00,1.11562,1.12969,1.11314,1.12342
213,2021-03-12 01:00:00+00:00,1.11414,1.12269,1.12342,1.11528
214,2021-03-12 02:00:00+00:00,1.11788,1.12319,1.11528,1.1188
215,2021-03-12 03:00:00+00:00,1.11355,1.12163,1.1188,1.11735
216,2021-03-12 04:00:00+00:00,1.11338,1.12064,1.11735,1.11461
217,2021-03-12 05:00:00+00:00,1.10701,1.11733,1.11461,1.10907
218,2021-03-12 06:00:00+00:00,1.10985,1.11259,1.10907,1.11026
219,2021-03-12 07:00:00+00:00,1.10015,1.1136,1.11026,1.10015
220,2021-03-12 08:00:00+00:00,1.0867,1.08927,1.10015,1.08887
221,2021-03-12 09:00:00+00:00,1.08259,1.09242,1.08887,1.09242
222,2021-03-12 10:00:00+00:00,1.08812,1.10722,1.09242,1.10722
223,2021-03-12 11:00:00+00:00,1.08656,1.10709,1.10722,1.09188
224,2021-03-12 12:00:00+00:00,1.0678,1.09576,1.09188,1.0678
225,2021-03-12 13:00:00+00:00,1.0678,1.07622,1.0678,1.0678
226,2021-03-12 14:00:00+00:00,1.03515,1.0678,1.0678,1.05459
227,2021-03-12 15:00:00+00:00,1.03731,1.05782,1.05459,1.05782
228,2021-03-12 16:00:00+00:00,1.05537,1.06286,1.05782,1.06173
229,2021-03-12 17:00:00+00:00,1.0558,1.07697,1.06173,1.05694
230,2021-03-12 18:00:00+00:00,1.05583,1.06395,1.05694,1.05755
231,2021-03-12 19:00:00+00:00,1.05772,1.06503,1.05755,1.0642
232,2021-03-12 20:00:00+00:00,1.04592,1.05869,1.0642,1.04592
233,2021-03-12 21:00:00+00:00,1.02922,1.04231,1.04592,1.03929
234,2021-03-12 22:00:00+00:00,1.03441,1.04069,1.03929,1.04069
235,2021-03-12 23:00:00+00:00,1.04296,1.05184,1.04069,1.04296
236,2021-03-13 00:00:00+00:00,1.03263,1.04404,1.04296,1.03263
237,2021-03-13 01:00:00+00:00,1.01035,1.02885,1.03263,1.01688
238,2021-03-13 02:00:00+00:00,0.99962,1.00279,1.01688,1.00279
239,2021-03-13 03:00:00+00:00,1.01145,1.03899,1.00279,1.03899
240,2021-03-13 04:00:00+00:00,1.04812,1.07214,1.03899,1.04812
241,2021-03-13 05:00:00+00:00,1.04518,1.05762,1.04812,1.05762
242,2021-03-13 06:00:00+00:00,1.05974,1.08161,1.05762,1.06194
243,2021-03-13 07:00:00+00:00,1.05502,1.06461,1.06194,1.05502
244,2021-03-13 08:00:00+00:00,1.05347,1.05991,1.05502,1.05363
245,2021-03-13 09:00:00+00:00,1.06451,1.07126,1.05363,1.07126
246,2021-03-13 10:00:00+00:00,1.06979,1.10335,1.07126,1.10335
247,2021-03-13 11:00:00+00:00,1.09134,1.12523,1.10335,1.11245
248,2021-03-13 12:00:00+00:00,1.13358,1.13818,1.11245,1.13358
249,2021-03-13 13:00:00+00:00,1.13965,1.18122,1.13358,1.1624
250,2021-03-13 14:00:00+00:00,1.12431,1.1329,1.1624,1.13153
251,2021-03-13 15:00:00+00:00,1.13443,1.14119,1.13153,1.13443
252,2021-03-13 16:00:00+00:00,1.11111,1.13188,1.13443,1.11781
253,2021-03-13 17:00:00+00:00,1.11201,1.12164,1.11781,1.11773
254,2021-03-13 18:00:00+00:00,1.11464,1.12917,1.11773,1.12911
255,2021-03-13 19:00:00+00:00,1.11048,1.12488,1.12911,1.11052
256,2021-03-13 20:00:00+00:00,1.10198,1.11597,1.11052,1.10215
257,2021-03-13 21:00:00+00:00,1.10421,1.11673,1.10215,1.11673
258,2021-03-13 22:00:00+00:00,1.1034,1.11839,1.11673,1.1034
259,2021-03-13 23:00:00+00:00,1.0948,1.1041,1.1034,1.10098
260,2021-03-14 00:00:00+00:00,1.09345,1.10414,1.10098,1.10196
261,2021-03-14 01:00:00+00:00,1.08309,1.09865,1.10196,1.08309
262,2021-03-14 02:00:00+00:00,1.07214,1.09098,1.08309,1.09081
263,2021-03-14 03:00:00+00:00,1.07765,1.09075,1.09081,1.08247
264,2021-03-14 04:00:00+00:00,1.07762,1.08803,1.08247,1.08803
265,2021-03-14 05:00:00+00:00,1.08212,1.0909,1.08803,1.09073
266,2021-03-14 06:00:00+00:00,1.07668,1.08545,1.09073,1.08545
267,2021-03-14 07:00:00+00:00,1.07188,1.07936,1.08545,1.07527
268,2021-03-14 08:00:00+00:00,1.07468,1.08741,1.07527,1.07468
269,2021-03-14 09:00:00+00:00,1.08173,1.0986,1.07468,1.09167
270,2021-03-14 10:00:00+00:00,1.09,1.09553,1.09167,1.09553
271,2021-03-14 11:00:00+00:00,1.08096,1.09922,1.09553,1.08112
272,2021-03-14 12:00:00+00:00,1.06844,1.07674,1.08112,1.07648
273,2021-03-14 13:00:00+00:00,1.07926,1.08667,1.07648,1.07926
274,2021-03-14 14:00:00+00:00,1.06384,1.07766,1.07926,1.06384
275,2021-03-14 15:00:00+00:00,1.07489,1.07608,1.06384,1.07489
276,2021-03-14 16:00:00+00:00,1.06449,1.07135,1.07489,1.06973
277,2021-03-14 17:00:00+00:00,1.06794,1.07927,1.06973,1.06794
278,2021-03-14 18:00:00+00:00,1.06859,1.07683,1.06794,1.06859
279,2021-03-14 19:00:00+00:00,1.07486,1.07998,1.06859,1.07998
280,2021-03-14 20:00:00+00:00,1.0807,1.08706,1.07998,1.0807
281,2021-03-14 21:00:00+00:00,1.07474,1.07997,1.0807,1.07593
282,2021-03-14 22:00:00+00:00,1.06957,1.07835,1.07593,1.0715
283,2021-03-14 23:00:00+00:00,1.06572,1.07586,1.0715,1.06674
284,2021-03-15 00:00:00+00:00,1.0653,1.08094,1.06674,1.0653
285,2021-03-15 01:00:00+00:00,1.05582,1.06833,1.0653,1.06156
286,2021-03-15 02:00:00+00:00,1.05759,1.06395,1.06156,1.05759
287,2021-03-15 03:00:00+00:00,1.05813,1.0674,1.05759,1.0674
288,2021-03-15 04:00:00+00:00,1.06062,1.06723,1.0674,1.06062
289,2021-03-15 05:00:00+00:00,1.05372,1.06454,1.06062,1.05525
290,2021-03-15 06:00:00+00:00,1.03501,1.0552,1.05525,1.03501
291,2021-03-15 07:00:00+00:00,1.02656,1.04075,1.03501,1.02954
292,2021-03-15 08:00:00+00:00,1.00984,1.03286,1.02954,1.0259
293,2021-03-15 09:00:00+00:00,1.01562,1.04489,1.0259,1.01562
294,2021-03-15 10:00:00+00:00,1.00505,1.01803,1.01562,1.01052
295,2021-03-15 11:00:00+00:00,1.01347,1.02819,1.01052,1.01601
296,2021-03-15 12:00:00+00:00,1.01853,1.02763,1.01601,1.02562
297,2021-03-15 13:00:00+00:00,1.01284,1.02679,1.02562,1.02679
298,2021-03-15 14:00:00+00:00,1.02655,1.05752,1.02679,1.05668
299,2021-03-15 15:00:00+00:00,1.03989,1.05791,1.05668,1.03989
300,2021-03-15 16:00:00+00:00,1.03383,1.04278,1.03989,1.03462
301,2021-03-15 17:00:00+00:00,1.02059,1.03435,1.03462,1.02179
302,2021-03-15 18:00:00+00:00,1.01794,1.02858,1.02179,1.0272
303,2021-03-15 19:00:00+00:00,1.03053,1.03951,1.0272,1.03856
304,2021-03-15 20:00:00+00:00,1.03701,1.04867,1.03856,1.04417
305,2021-03-15 21:00:00+00:00,1.03884,1.05275,1.04417,1.03884
306,2021-03-15 22:00:00+00:00,1.04067,1.04507,1.03884,1.04507
307,2021-03-15 23:00:00+00:00,1.0307,1.04522,1.04507,1.03375
308,2021-03-16 00:00:00+00:00,1.03255,1.04698,1.03375,1.0327
309,2021-03-16 01:00:00+00:00,1.0099,1.03845,1.0327,1.0099
310,2021-03-16 02:00:00+00:00,1.00505,1.0237,1.0099,1.0237
311,2021-03-16 03:00:00+00:00,1.02289,1.03012,1.0237,1.02289
312,2021-03-16 04:00:00+00:00,1.02253,1.02674,1.02289,1.02674
313,2021-03-16 05:00:00+00:00,1.02867,1.04211,1.02674,1.03262
314,2021-03-16 06:00:00+00:00,1.01921,1.03073,1.03262,1.01921
315,2021-03-16 07:00:00+00:00,1.0115,1.05217,1.01921,1.04239
316,2021-03-16 08:00:00+00:00,1.03553,1.04294,1.04239,1.04279
317,2021-03-16 09:00:00+00:00,1.04213,1.04855,1.04279,1.04676
318,2021-03-16 10:00:00+00:00,1.04156,1.04663,1.04676,1.04337
319,2021-03-16 11:00:00+00:00,1.0357,1.04821,1.04337,1.03828
320,2021-03-16 12:00:00+00:00,1.03143,1.04338,1.03828,1.03143
321,2021-03-16 13:00:00+00:00,1.03085,1.0378,1.03143,1.03678
322,2021-03-16 14:00:00+00:00,1.03614,1.04391,1.03678,1.03614
323,2021-03-16 15:00:00+00:00,1.0383,1.04775,1.03614,1.04526
324,2021-03-16 16:00:00+00:00,1.05244,1.08566,1.04526,1.08566
325,2021-03-16 17:00:00+00:00,1.06445,1.0858,1.08566,1.08111
326,2021-03-16 18:00:00+00:00,1.08221,1.26101,1.08111,1.21299
327,2021-03-16 19:00:00+00:00,1.17569,1.22804,1.21299,1.22804
328,2021-03-16 20:00:00+00:00,1.21176,1.23359,1.22804,1.22649
329,2021-03-16 21:00:00+00:00,1.18993,1.23877,1.22649,1.19851
330,2021-03-16 22:00:00+00:00,1.1959,1.2208,1.19851,1.2208
331,2021-03-16 23:00:00+00:00,1.21493,1.24325,1.2208,1.21738
332,2021-03-17 00:00:00+00:00,1.21837,1.24804,1.21738,1.2391
333,2021-03-17 01:00:00+00:00,1.20872,1.24491,1.2391,1.22097
334,2021-03-17 02:00:00+00:00,1.21497,1.24211,1.22097,1.23132
335,2021-03-17 03:00:00+00:00,1.22165,1.2335,1.23132,1.23032
336,2021-03-17 04:00:00+00:00,1.21013,1.24067,1.23032,1.21056
337,2021-03-17 05:00:00+00:00,1.21056,1.22128,1.21056,1.22128
338,2021-03-17 06:00:00+00:00,1.21275,1.23932,1.22128,1.23932
339,2021-03-17 07:00:00+00:00,1.23783,1.29542,1.23932,1.28785
340,2021-03-17 08:00:00+00:00,1.26029,1.288,1.28785,1.26273
341,2021-03-17 09:00:00+00:00,1.26248,1.28818,1.26273,1.27881
342,2021-03-17 10:00:00+00:00,1.2152,1.27449,1.27881,1.23096
343,2021-03-17 11:00:00+00:00,1.23121,1.26245,1.23096,1.25093
344,2021-03-17 12:00:00+00:00,1.23503,1.25802,1.25093,1.23969
345,2021-03-17 13:00:00+00:00,1.23095,1.25189,1.23969,1.25117
346,2021-03-17 14:00:00+00:00,1.23975,1.25125,1.25117,1.2458
347,2021-03-17 15:00:00+00:00,1.23783,1.25436,1.2458,1.24261
348,2021-03-17 16:00:00+00:00,1.23663,1.254,1.24261,1.23663
349,2021-03-17 17:00:00+00:00,1.23663,1.25215,1.23663,1.23992
350,2021-03-17 18:00:00+00:00,1.23828,1.25191,1.23992,1.24179
351,2021-03-17 19:00:00+00:00,1.24179,1.26185,1.24179,1.26059
352,2021-03-17 20:00:00+00:00,1.25786,1.28095,1.26059,1.27167
353,2021-03-17 21:00:00+00:00,1.27167,1.34814,1.27167,1.34814
354,2021-03-17 22:00:00+00:00,1.33162,1.42358,1.34814,1.36818
355,2021-03-17 23:00:00+00:00,1.35544,1.39639,1.36818,1.39639
356,2021-03-18 00:00:00+00:00,1.37912,1.40112,1.39639,1.37912
357,2021-03-18 01:00:00+00:00,1.37109,1.39371,1.37912,1.37384
358,2021-03-18 02:00:00+00:00,1.37384,1.40256,1.37384,1.40256
359,2021-03-18 03:00:00+00:00,1.39764,1.43425,1.40256,1.39876
