,time,low,high,open,close,volume
112,2020-01-05 16:00:00,1.82644,1.84,1.83453,1.8336,34281.29
113,2020-01-05 17:00:00,1.82527,1.83767,1.8312,1.83489,11024.07
114,2020-01-05 18:00:00,1.81828,1.83974,1.83163,1.8203,41665.76
115,2020-01-05 19:00:00,1.8188,1.82454,1.82172,1.82015,6551.97
116,2020-01-05 20:00:00,1.812,1.82406,1.82406,1.81618,11450.54
117,2020-01-05 21:00:00,1.8,1.81599,1.81599,1.80486,17434.58
118,2020-01-05 22:00:00,1.79522,1.80692,1.80115,1.80019,8027.66
119,2020-01-05 23:00:00,1.7838,1.7998,1.7998,1.79772,17486.88
120,2020-01-06 00:00:00,1.79501,1.80611,1.79751,1.80251,10437.08
121,2020-01-06 01:00:00,1.79863,1.81666,1.8014,1.81666,11285.86
122,2020-01-06 02:00:00,1.79479,1.8375,1.81011,1.8374,72070.11
123,2020-01-06 03:00:00,1.82468,1.83989,1.83921,1.83674,26142.86
124,2020-01-06 04:00:00,1.83534,1.84687,1.83698,1.84551,68412.29
125,2020-01-06 05:00:00,1.826,1.84595,1.84551,1.83203,21085.71
126,2020-01-06 06:00:00,1.82605,1.83259,1.83259,1.8262,10739.24
127,2020-01-06 07:00:00,1.82281,1.82979,1.82882,1.8255,13898.66
128,2020-01-06 08:00:00,1.82009,1.83,1.82631,1.82999,25020.17
129,2020-01-06 09:00:00,1.82369,1.89897,1.8283,1.89477,69736.79
130,2020-01-06 10:00:00,1.88746,1.91585,1.89009,1.91168,96767.84
131,2020-01-06 11:00:00,1.88755,1.91613,1.91136,1.88935,25386.06
132,2020-01-06 12:00:00,1.87803,1.89402,1.89285,1.8873,19969.95
133,2020-01-06 13:00:00,1.855,1.89097,1.88763,1.86387,16261.75
134,2020-01-06 14:00:00,1.85844,1.89598,1.86954,1.89005,23799.71
135,2020-01-06 15:00:00,1.87203,1.89629,1.89006,1.87668,38376.7
136,2020-01-06 16:00:00,1.87036,1.89435,1.8783,1.88373,60125.23
137,2020-01-06 17:00:00,1.87927,1.89721,1.88329,1.89707,43314.94
138,2020-01-06 18:00:00,1.89441,1.9137,1.89717,1.91,38803.33
139,2020-01-06 19:00:00,1.90138,1.91343,1.91,1.91113,50200.22
140,2020-01-06 20:00:00,1.90531,1.92152,1.91305,1.91316,122594.7
141,2020-01-06 21:00:00,1.90016,1.91777,1.91355,1.90647,35425.62
142,2020-01-06 22:00:00,1.90084,1.9289,1.90188,1.92119,70235.95
143,2020-01-06 23:00:00,1.92,1.94719,1.92119,1.94178,152860.76
144,2020-01-07 00:00:00,1.93,1.96358,1.94179,1.93645,144566.49
145,2020-01-07 01:00:00,1.92804,1.94478,1.93651,1.94109,45388.57
146,2020-01-07 02:00:00,1.93854,1.96302,1.9408,1.94428,106860.78
147,2020-01-07 03:00:00,1.93433,1.955,1.94857,1.93647,54737.95
148,2020-01-07 04:00:00,1.90333,1.9378,1.93393,1.90994,55568.68
149,2020-01-07 05:00:00,1.90108,1.93002,1.91032,1.9214,47103.62
150,2020-01-07 06:00:00,1.9186,1.94382,1.92186,1.94194,29608.74
151,2020-01-07 07:00:00,1.9353,1.94708,1.94324,1.94571,14864.01
152,2020-01-07 08:00:00,1.93001,1.94709,1.94296,1.93424,8300.28
153,2020-01-07 09:00:00,1.93015,1.95999,1.93095,1.95109,21933.51
154,2020-01-07 10:00:00,1.94617,1.96111,1.9472,1.96111,20304.72
155,2020-01-07 11:00:00,1.96111,2.04855,1.96111,2.00823,227262.67
156,2020-01-07 12:00:00,2.00641,2.07833,2.00999,2.07,104409.33
157,2020-01-07 13:00:00,2.01644,2.07278,2.059,2.03368,151275.62
158,2020-01-07 14:00:00,2.01123,2.10782,2.03281,2.075,265700.05
159,2020-01-07 15:00:00,2.02102,2.09976,2.075,2.03085,245605.26
160,2020-01-07 16:00:00,2.02606,2.0994,2.03606,2.07882,249024.97
161,2020-01-07 17:00:00,2.04321,2.07925,2.07852,2.06749,86688.61
162,2020-01-07 18:00:00,2.0292,2.07,2.06995,2.03636,239491.9
163,2020-01-07 19:00:00,2.03549,2.06426,2.04024,2.05692,68725.37
164,2020-01-07 20:00:00,2.04349,2.1,2.05647,2.09403,90884.89
165,2020-01-07 21:00:00,2.04914,2.14,2.095,2.11327,269188.33
166,2020-01-07 22:00:00,2.08001,2.12,2.1081,2.09326,134712.83
167,2020-01-07 23:00:00,2.07843,2.12771,2.0956,2.10878,88052.11
168,2020-01-08 00:00:00,2.10375,2.1777,2.10375,2.17759,261308.21
169,2020-01-08 01:00:00,2.135,2.17667,2.17438,2.14552,271131.72
170,2020-01-08 02:00:00,2.13251,2.16306,2.14102,2.14302,110064.67
171,2020-01-08 03:00:00,2.1275,2.15,2.13725,2.14517,84505.85
172,2020-01-08 04:00:00,2.1438,2.18084,2.1452,2.17998,171060.38
173,2020-01-08 05:00:00,2.17602,2.24677,2.17875,2.22704,236481.09
174,2020-01-08 06:00:00,2.22002,2.2887,2.22065,2.28118,223964.29
175,2020-01-08 07:00:00,2.21121,2.32795,2.28134,2.25753,325007.1
176,2020-01-08 08:00:00,2.22129,2.30207,2.2565,2.28347,118336.49
177,2020-01-08 09:00:00,2.2531,2.29118,2.29116,2.28241,119308.67
178,2020-01-08 10:00:00,2.27329,2.29821,2.28933,2.28153,72605.92
179,2020-01-08 11:00:00,2.27765,2.35,2.27765,2.32301,145861.64
180,2020-01-08 12:00:00,2.23564,2.335,2.323,2.25987,184951.79
181,2020-01-08 13:00:00,2.23427,2.3,2.25028,2.28734,178789.03
182,2020-01-08 14:00:00,2.23838,2.28354,2.27811,2.24651,189047.79
183,2020-01-08 15:00:00,2.20126,2.24647,2.24154,2.23149,211654.55
184,2020-01-08 16:00:00,2.14,2.28306,2.23,2.15859,324619.34
185,2020-01-08 17:00:00,2.10734,2.2,2.15859,2.19132,272951.21
186,2020-01-08 18:00:00,2.16001,2.1919,2.17817,2.17501,94790.4
187,2020-01-08 19:00:00,2.12527,2.18086,2.17497,2.1288,137903.46
188,2020-01-08 20:00:00,2.11904,2.19642,2.12526,2.19545,192394.28
189,2020-01-08 21:00:00,2.16365,2.20318,2.19,2.17143,160012.78
190,2020-01-08 22:00:00,2.17214,2.22879,2.17499,2.22867,77942.71
191,2020-01-08 23:00:00,2.1735,2.22763,2.22525,2.19301,88601.88
192,2020-01-09 00:00:00,2.12289,2.19328,2.19328,2.13715,127128.33
193,2020-01-09 01:00:00,2.11701,2.15698,2.13716,2.14875,74447.74
194,2020-01-09 02:00:00,2.14189,2.17115,2.14953,2.15352,63546.6
195,2020-01-09 03:00:00,2.12675,2.15386,2.15013,2.14214,40278.79
196,2020-01-09 04:00:00,2.14104,2.15358,2.14973,2.1515,28663.37
197,2020-01-09 05:00:00,2.14063,2.16243,2.15093,2.14237,32475.37
198,2020-01-09 06:00:00,2.13171,2.14816,2.14196,2.14201,49022.46
199,2020-01-09 07:00:00,2.13545,2.15171,2.14271,2.14542,20529.37
200,2020-01-09 08:00:00,2.124,2.15207,2.14832,2.12459,26870.17
201,2020-01-09 09:00:00,2.10223,2.12826,2.12763,2.11183,50937.71
202,2020-01-09 10:00:00,2.10502,2.14232,2.10968,2.13871,29784.64
203,2020-01-09 11:00:00,2.11362,2.13957,2.13583,2.12561,11958.93
204,2020-01-09 12:00:00,2.12343,2.1884,2.12918,2.1819,51345.53
205,2020-01-09 13:00:00,2.18891,2.22646,2.18891,2.19652,85774.58
206,2020-01-09 14:00:00,2.16162,2.19987,2.19543,2.19987,64137.73
207,2020-01-09 15:00:00,2.17344,2.19999,2.19986,2.18601,37519.11
208,2020-01-09 16:00:00,2.13121,2.1895,2.1895,2.16436,75691.53
209,2020-01-09 17:00:00,2.13271,2.165,2.15914,2.14077,67582.28
210,2020-01-09 18:00:00,2.14069,2.18742,2.14635,2.1717,53694.71
211,2020-01-09 19:00:00,2.16751,2.22317,2.17228,2.21,111534.88
212,2020-01-09 20:00:00,2.17379,2.23964,2.21,2.185,174762.23
213,2020-01-09 21:00:00,2.1443,2.18594,2.185,2.16474,76721.16
214,2020-01-09 22:00:00,2.16,2.1756,2.16001,2.16962,33592.64
215,2020-01-09 23:00:00,2.15486,2.19646,2.16764,2.19646,28106.93
216,2020-01-10 00:00:00,2.1891,2.24479,2.19365,2.23943,167213.07
217,2020-01-10 01:00:00,2.2,2.25,2.24203,2.20719,122303.1
218,2020-01-10 02:00:00,2.19199,2.21297,2.20553,2.20096,26829.84
219,2020-01-10 03:00:00,2.1914,2.23159,2.20042,2.22366,56120.64
220,2020-01-10 04:00:00,2.19705,2.22367,2.22357,2.21,29848.48
221,2020-01-10 05:00:00,2.20018,2.245,2.20995,2.232,107457.51
222,2020-01-10 06:00:00,2.20127,2.23694,2.23694,2.21573,166616.72
223,2020-01-10 07:00:00,2.20752,2.224,2.21625,2.21287,29264.73
224,2020-01-10 08:00:00,2.16,2.21571,2.21571,2.16596,62462.6
225,2020-01-10 09:00:00,2.145,2.18526,2.16206,2.17999,40246.4
226,2020-01-10 10:00:00,2.15261,2.18289,2.17766,2.18181,20910.75
227,2020-01-10 11:00:00,2.18197,2.23,2.18197,2.22234,46357.74
228,2020-01-10 12:00:00,2.19176,2.22737,2.21748,2.20826,31072.25
229,2020-01-10 13:00:00,2.17062,2.20779,2.20779,2.17736,91263.92
230,2020-01-10 14:00:00,2.16782,2.2196,2.18269,2.21565,47193.7
231,2020-01-10 15:00:00,2.20051,2.23,2.21565,2.23,108704.63
232,2020-01-10 16:00:00,2.20064,2.24,2.23,2.20797,85904.79
233,2020-01-10 17:00:00,2.19726,2.22089,2.20647,2.22089,36225.03
234,2020-01-10 18:00:00,2.21297,2.23735,2.22197,2.21736,59727.2
235,2020-01-10 19:00:00,2.20864,2.232,2.21514,2.22066,84327.36
236,2020-01-10 20:00:00,2.20284,2.22786,2.22097,2.20779,247937.81
237,2020-01-10 21:00:00,2.20163,2.22627,2.20801,2.21285,41393.63
238,2020-01-10 22:00:00,2.20003,2.21881,2.21285,2.21159,48110.34
239,2020-01-10 23:00:00,2.20407,2.232,2.21603,2.23112,57211.16
240,2020-01-11 00:00:00,2.22029,2.24708,2.23102,2.2459,69273.49
241,2020-01-11 01:00:00,2.24591,2.3175,2.246,2.29124,362225.58
242,2020-01-11 02:00:00,2.27344,2.29535,2.29038,2.29535,69912.46
243,2020-01-11 03:00:00,2.26758,2.29694,2.29383,2.26901,60338.55
244,2020-01-11 04:00:00,2.2506,2.27537,2.26901,2.27155,45929.01
245,2020-01-11 05:00:00,2.23,2.27001,2.27001,2.23883,56101.12
246,2020-01-11 06:00:00,2.23563,2.26868,2.239,2.25795,20570.89
247,2020-01-11 07:00:00,2.23264,2.26427,2.25645,2.25237,59684.88
248,2020-01-11 08:00:00,2.23733,2.25249,2.24942,2.24289,10463.41
249,2020-01-11 09:00:00,2.24892,2.28884,2.24913,2.27595,16590.6
250,2020-01-11 10:00:00,2.25089,2.27927,2.27927,2.2509,5939.34
251,2020-01-11 11:00:00,2.24221,2.26632,2.25089,2.26144,23717.9
252,2020-01-11 12:00:00,2.249,2.26929,2.26305,2.2692,25502.74
253,2020-01-11 13:00:00,2.25571,2.28319,2.26648,2.27313,50909.28
254,2020-01-11 14:00:00,2.26886,2.29699,2.26886,2.29025,46688.84
255,2020-01-11 15:00:00,2.28782,2.3387,2.29107,2.32319,213710.79
256,2020-01-11 16:00:00,2.31177,2.349,2.32222,2.33709,275118.5
257,2020-01-11 17:00:00,2.32352,2.34268,2.33754,2.3247,40189.09
258,2020-01-11 18:00:00,2.30918,2.32911,2.32784,2.32204,53250.74
259,2020-01-11 19:00:00,2.2826,2.33189,2.31993,2.29692,96712.26
260,2020-01-11 20:00:00,2.26846,2.30387,2.29196,2.27582,55282.29
261,2020-01-11 21:00:00,2.2677,2.31123,2.27539,2.27468,112127.71
262,2020-01-11 22:00:00,2.26286,2.29766,2.27679,2.28346,54595.57
263,2020-01-11 23:00:00,2.27603,2.30228,2.28332,2.28045,54893.49
264,2020-01-12 00:00:00,2.2352,2.27877,2.27877,2.27082,116605.53
265,2020-01-12 01:00:00,2.25268,2.27676,2.2692,2.26432,17352.31
266,2020-01-12 02:00:00,2.26302,2.29269,2.26682,2.27993,18861.64
267,2020-01-12 03:00:00,2.25284,2.2798,2.27346,2.265,27310.99
268,2020-01-12 04:00:00,2.26057,2.27558,2.265,2.26996,27298.95
269,2020-01-12 05:00:00,2.26097,2.30584,2.26972,2.29949,32340.72
270,2020-01-12 06:00:00,2.28259,2.315,2.2933,2.28744,23252.16
271,2020-01-12 07:00:00,2.27904,2.29493,2.29207,2.28474,9650.37
272,2020-01-12 08:00:00,2.28314,2.30283,2.28314,2.30283,19936.49
273,2020-01-12 09:00:00,2.27043,2.30327,2.30327,2.28225,31449.96
274,2020-01-12 10:00:00,2.26404,2.28111,2.28108,2.26751,16263.48
275,2020-01-12 11:00:00,2.2561,2.27022,2.2675,2.25791,21754.66
276,2020-01-12 12:00:00,2.2561,2.27177,2.25611,2.25827,15108.31
277,2020-01-12 13:00:00,2.24952,2.27772,2.26391,2.27772,51717.19
278,2020-01-12 14:00:00,2.25299,2.27994,2.27669,2.26128,37807.41
279,2020-01-12 15:00:00,2.26065,2.2736,2.26178,2.26738,42551.39
280,2020-01-12 16:00:00,2.22727,2.27064,2.26332,2.23064,54873.71
281,2020-01-12 17:00:00,2.22,2.24851,2.23325,2.22109,66230.51
282,2020-01-12 18:00:00,2.21408,2.22995,2.22001,2.22514,62238.51
283,2020-01-12 19:00:00,2.21583,2.23094,2.22384,2.23,62346.17
284,2020-01-12 20:00:00,2.22868,2.23801,2.23,2.23596,53686.79
285,2020-01-12 21:00:00,2.21754,2.236,2.23598,2.21754,35610.81
286,2020-01-12 22:00:00,2.21219,2.22889,2.21985,2.22327,38352.97
287,2020-01-12 23:00:00,2.22062,2.24465,2.22412,2.2406,21358.81
288,2020-01-13 00:00:00,2.18028,2.24048,2.24048,2.18664,164741.85
289,2020-01-13 01:00:00,2.18083,2.20028,2.18631,2.19209,74963.81
290,2020-01-13 02:00:00,2.1652,2.1961,2.19274,2.1652,38713.4
291,2020-01-13 03:00:00,2.15372,2.16899,2.16859,2.16393,91716.0
292,2020-01-13 04:00:00,2.15853,2.18972,2.16393,2.18655,46573.75
293,2020-01-13 05:00:00,2.16443,2.186,2.18333,2.17739,21397.2
294,2020-01-13 06:00:00,2.16795,2.18921,2.17877,2.17021,38920.5
295,2020-01-13 07:00:00,2.16579,2.17913,2.16793,2.17694,9815.36
296,2020-01-13 08:00:00,2.17333,2.19401,2.17411,2.19401,16569.54
297,2020-01-13 09:00:00,2.18029,2.19627,2.19392,2.18302,27962.5
298,2020-01-13 10:00:00,2.17639,2.18599,2.18302,2.18197,15398.44
299,2020-01-13 11:00:00,2.15613,2.18415,2.18007,2.1641,42266.78
300,2020-01-13 12:00:00,2.16016,2.17211,2.1632,2.16625,23829.54
301,2020-01-13 13:00:00,2.16601,2.18869,2.16615,2.18196,30618.68
302,2020-01-13 14:00:00,2.17678,2.18515,2.1792,2.18103,42533.3
303,2020-01-13 15:00:00,2.17002,2.18293,2.17796,2.1729,26750.65
304,2020-01-13 16:00:00,2.17,2.19,2.17337,2.18804,17411.87
305,2020-01-13 17:00:00,2.17182,2.1959,2.18999,2.18211,40840.0
306,2020-01-13 18:00:00,2.17713,2.18772,2.18001,2.182,48477.47
307,2020-01-13 19:00:00,2.17749,2.19037,2.182,2.18001,25663.44
308,2020-01-13 20:00:00,2.175,2.19266,2.18,2.18417,24406.01
309,2020-01-13 21:00:00,2.17912,2.19083,2.18938,2.18292,18459.29
310,2020-01-13 22:00:00,2.18,2.19208,2.18245,2.18447,32790.73
311,2020-01-13 23:00:00,2.18705,2.19995,2.18933,2.1901,18495.1
312,2020-01-14 00:00:00,2.18201,2.2189,2.1901,2.19164,104972.67
313,2020-01-14 01:00:00,2.18381,2.24297,2.19164,2.24008,209528.42
314,2020-01-14 02:00:00,2.231,2.24723,2.23881,2.24723,80113.55
315,2020-01-14 03:00:00,2.231,2.25,2.24663,2.23902,54232.71
316,2020-01-14 04:00:00,2.231,2.24966,2.2345,2.23101,73927.8
317,2020-01-14 05:00:00,2.22993,2.24097,2.23395,2.23184,50002.51
318,2020-01-14 06:00:00,2.22842,2.24159,2.2328,2.23697,32584.51
319,2020-01-14 07:00:00,2.23697,2.26749,2.23697,2.26271,45514.33
320,2020-01-14 08:00:00,2.25807,2.28495,2.26328,2.25807,32661.37
321,2020-01-14 09:00:00,2.24203,2.27181,2.25807,2.24677,19809.48
322,2020-01-14 10:00:00,2.23602,2.25419,2.24595,2.24975,17084.67
323,2020-01-14 11:00:00,2.24163,2.25259,2.24903,2.25145,45544.44
324,2020-01-14 12:00:00,2.23284,2.25986,2.25643,2.23352,44324.41
325,2020-01-14 13:00:00,2.23384,2.25808,2.23756,2.25585,60213.58
326,2020-01-14 14:00:00,2.24511,2.31354,2.25681,2.30125,345283.08
327,2020-01-14 15:00:00,2.27847,2.47999,2.30125,2.40418,713802.29
328,2020-01-14 16:00:00,2.32161,2.41633,2.40001,2.40983,359370.68
329,2020-01-14 17:00:00,2.36899,2.43573,2.41997,2.43016,290083.85
330,2020-01-14 18:00:00,2.37,2.46988,2.43441,2.41,346221.73
331,2020-01-14 19:00:00,2.37038,2.416,2.41178,2.3815,95023.77
332,2020-01-14 20:00:00,2.36,2.39509,2.38859,2.37647,134348.3
333,2020-01-14 21:00:00,2.36117,2.42099,2.37634,2.41235,80153.17
334,2020-01-14 22:00:00,2.39768,2.43091,2.41645,2.4011,86151.22
335,2020-01-14 23:00:00,2.37501,2.41645,2.39621,2.38084,89586.09
336,2020-01-15 00:00:00,2.34,2.44618,2.38142,2.43218,292369.66
337,2020-01-15 01:00:00,2.37408,2.43999,2.43169,2.41772,180378.75
338,2020-01-15 02:00:00,2.40432,2.51964,2.41433,2.49901,318815.27
339,2020-01-15 03:00:00,2.46928,2.55552,2.49916,2.48857,409490.01
340,2020-01-15 04:00:00,2.3812,2.50987,2.48818,2.3955,304179.84
341,2020-01-15 05:00:00,2.3856,2.49,2.39906,2.48998,129263.11
342,2020-01-15 06:00:00,2.45526,2.50445,2.48998,2.47472,192309.51
343,2020-01-15 07:00:00,2.43007,2.47636,2.46991,2.44128,83263.64
344,2020-01-15 08:00:00,2.44,2.50967,2.44003,2.46888,55873.99
345,2020-01-15 09:00:00,2.46143,2.52322,2.46513,2.52322,49977.92
346,2020-01-15 10:00:00,2.45,2.52,2.51577,2.47852,80636.44
347,2020-01-15 11:00:00,2.44872,2.48231,2.47906,2.45106,68530.36
348,2020-01-15 12:00:00,2.44729,2.47797,2.44805,2.46421,45713.7
349,2020-01-15 13:00:00,2.45421,2.49286,2.46419,2.48559,81594.84
350,2020-01-15 14:00:00,2.44,2.48706,2.47607,2.45942,71979.58
351,2020-01-15 15:00:00,2.4,2.47932,2.45518,2.42704,96652.3
